tweet_id,user_id,created_at,text,name,screen_name,followers_count,friends_count,favourites_count,location,cln_txt
1.19837e+18,1675917968.0,Sat Nov 23 22:55:59 +0000 2019,@VanDuynomite ✌🏼✌🏼✌🏼,Osmil O. Torres,osmil_ts,179.0,208.0,3710.0,☆ Orlando ☆ Florida ☆,vanduynomite
1.19837e+18,2790528159.0,Sat Nov 23 22:56:00 +0000 2019,I am beautiful.,MoneyMagnet 💰💵,SunSharonn,290.0,329.0,12125.0,"Toronto, Ontario",beautiful
1.19837e+18,8.40843e+17,Sat Nov 23 22:56:00 +0000 2019,IKEA date,Bidoni,jayobidoni,131.0,117.0,11652.0,LA // LV,date
1.19837e+18,1.0624e+18,Sat Nov 23 22:56:00 +0000 2019,I just wanna cuddle,slenderman,RoseyTheDJ,1201.0,1382.0,6981.0,"Memphis, TN",wan na cuddle
1.19837e+18,171637533.0,Sat Nov 23 22:56:00 +0000 2019,Texas is not even trying 😭😭 #TexasFight #Longhorns,Diego Martin,DMartinMMXII,1030.0,1448.0,38354.0,Dallas ,even trying texasfight longhorns
1.19837e+18,8.20328e+17,Sat Nov 23 22:56:00 +0000 2019,@Hitachi_US https://t.co/SdeM0rYoDr,Scott McLeod,ScottMcLeod_NM,2549.0,2907.0,10248.0,"New Mexico, USA",
1.19837e+18,1050828884.0,Sat Nov 23 22:56:00 +0000 2019,I’m already knowing this slaps,Scott 🚣🏽‍♂️,EasyMoneyJay,2237.0,2218.0,24238.0,Higher Place,already knowing slaps
1.19837e+18,192450227.0,Sat Nov 23 22:56:00 +0000 2019,"I don't even know how to describe today... photos are unedited because well, they don't need it 😍 We visited the Si… https://t.co/RvhqEzDwJb",Russell,russellofearth,8662.0,4147.0,47488.0,"London, England",even know describe today photos unedited well need visited
1.19837e+18,24059642.0,Sat Nov 23 22:56:00 +0000 2019,@GOP @realDonaldTrump https://t.co/TxS5oSCnEM,Rev. Angel L. Pagan,Riskylooks,110.0,169.0,834.0,"New York, NY 10029",gop
1.19837e+18,1.11783e+18,Sat Nov 23 22:56:00 +0000 2019,@coronilhartmann #PdteDuqueNoSeDeje,Nestor Rangel,NestorR31195207,46.0,279.0,7039.0,Estados Unidos,coronilhartmann pdteduquenosedeje
1.19837e+18,69715228.0,Sat Nov 23 22:56:00 +0000 2019,Saturday #setlife and just your totally average room of insects #film #insects #production #taxidermy #set… https://t.co/5fLXLhcKnb,Dashiell Reinhardt,DashiellR,308.0,281.0,281.0,www.hlgstudios.com,setlife totally average room insects film insects production taxidermy
1.19837e+18,52259986.0,Sat Nov 23 22:56:00 +0000 2019,@vinceg55 38-14.,Kent Hollenback,kentura82,198.0,261.0,16555.0,"Ventura, California",vinceg
1.19837e+18,3013832605.0,Sat Nov 23 22:56:00 +0000 2019,@JoeySalads Porn hub,Lady♡G,ladyxxGxx,155.0,337.0,677.0,"California, USA",joeysalads porn hub
1.19837e+18,1.0967e+18,Sat Nov 23 22:56:00 +0000 2019,gag i forgot your trip is coming soon,suzanne sugarbaker,lililiciouz,67.0,5.0,2376.0,"New York, NY",forgot trip coming soon
1.19837e+18,7.88099e+17,Sat Nov 23 22:56:01 +0000 2019,"@Paddydad @DeplorableNew That’s California crooked politicians,, veterans are homeless shit in our streets at least… https://t.co/eEi775pteL",Paul Crouch,PQCPaulCrouch99,72.0,62.0,16074.0,"Monterey, CA",paddydad california crooked politicians veterans homeless shit streets
1.19837e+18,7.1895e+17,Sat Nov 23 22:56:01 +0000 2019,Why are this guys supporters unable to tweet without including reactionary disparagement of black people,qanonbelievier9001,BOOcumbur,174.0,468.0,9238.0,"Seattle, WA",guys supporters unable tweet without including reactionary disparagement black people
1.19837e+18,295445361.0,Sat Nov 23 22:56:00 +0000 2019,"@shawndc22 Lmaooooo even his teammate was like ""YOU GOT BODIED!"" 

😂😂😂 https://t.co/39m1RKPyCA",Jonathan Barry,BarryJonathan,348.0,281.0,50780.0,"Chicago, IL",shawndc lmaooooo even teammate like got bodied
1.19837e+18,366741758.0,Sat Nov 23 22:56:01 +0000 2019,Shockers were 2-3 after 5 games last season.,Taylor Eldridge,tayloreldridge,11522.0,779.0,491.0,"Wichita, KS",games last season
1.19837e+18,1167873740.0,Sat Nov 23 22:56:01 +0000 2019,Lmfaoooo boy got slumped,KAWHI FOR MVP,MHJay_,408.0,434.0,6223.0,NYC,boy got slumped
1.19837e+18,3089942105.0,Sat Nov 23 22:56:01 +0000 2019,@taurustit 😭😭😭😭😭😭😭,The Don,sx2___,932.0,709.0,25511.0,Philly,taurustit
1.19837e+18,415373328.0,Sat Nov 23 22:56:01 +0000 2019,@UMichFootball @SheaPatterson_1 Offense is definitely clicking right now. Hopefully it’ll continue and continue on… https://t.co/QzAGQUO6xG,HPMI Mom,HPBarb1965,33.0,85.0,12534.0,"Michigan, USA",umichfootball offense definitely clicking right hopefully continue continue
1.19837e+18,35996242.0,Sat Nov 23 22:56:01 +0000 2019,@CoachJaredBCF @bcarrnjsports1 @NJScom @DonBoscoIronmen @MetLifeStadium @ryanwpatti @TheAndrewBrito *Giants Stadium,Brian Appleton,Coach_Appleton,235.0,319.0,624.0,"Bogota, NJ",coachjaredbcf stadium
1.19837e+18,1.03924e+18,Sat Nov 23 22:56:01 +0000 2019,I’m about to get my left nipple repierced and fuck around and get two other piercings so stay tuned,cassandra 🎄,caisyjean,255.0,244.0,14344.0,hell ,get left nipple repierced fuck around get two piercings stay tuned
1.19837e+18,363525721.0,Sat Nov 23 22:56:01 +0000 2019,@caneliita_,Samuel Sam Sammy,Sammuelito_,892.0,773.0,9469.0,En la calle,
1.19837e+18,1.15346e+18,Sat Nov 23 22:56:02 +0000 2019,"I was so out of it THE WHOLE FUCKEN DAY YESTERDAY 😭 lmao 
I really needed that nap 😴",Jerry 🌙,__Jerry408,105.0,215.0,5234.0,"San Jose, CA",whole fucken day yesterday lmao really needed nap
1.19837e+18,15691808.0,Sat Nov 23 22:56:02 +0000 2019,"Stoked for tonight’s show at @acllive 🎶🎉
@jadejacksonband opens at 7pm, then my homies @benkweller &amp; co. at 7:45pm,… https://t.co/60oAEqMYPW",Mike Meadows,mikemeadows,968.0,558.0,1618.0,"Austin, TX",show opens pm homies amp pm
1.19837e+18,781092840.0,Sat Nov 23 22:56:02 +0000 2019,@_tydolla Yes better with cereal,kels,__kelsseaa,3647.0,4892.0,16897.0,In your dreams 😘,yes better cereal
1.19837e+18,1.08992e+18,Sat Nov 23 22:56:02 +0000 2019,@alexisharrris13 You in town? Lol,🐊,ItsCambo,112.0,143.0,1151.0,"Austin, TX",alexisharrris town lol
1.19837e+18,309898491.0,Sat Nov 23 22:56:02 +0000 2019,This munchkin from @mcepanthers was rockin her Hit Zero pin!! 👏👏#asccincy #rruurrrrreeeeeaaaaddddyyyyy @ Duke Energ… https://t.co/58amIWC2zx,John Avery,JA_CheerEmcee,1179.0,989.0,11006.0,South Carolina,munchkin rockin hit zero pin rruurrrrreeeeeaaaaddddyyyyy duke
1.19837e+18,391415966.0,Sat Nov 23 22:56:02 +0000 2019,@Ubeezzy How many years helton getting?,Chrisp Chip.,chrispychriscat,530.0,616.0,60172.0,"Pasadena, CA",ubeezzy many years helton getting
1.19837e+18,21023514.0,Sat Nov 23 22:56:02 +0000 2019,@bcondotta He went on the star in “The Simpsons.”,Vince Grippi,vinceg55,3265.0,743.0,2358.0,"Spokane, WA",bcondotta went star simpsons
1.19837e+18,193721617.0,Sat Nov 23 22:56:02 +0000 2019,Exactly,Thigh Gawd,RandomlyAnt,2066.0,738.0,20532.0,"Atlanta, GA",
1.19837e+18,2444540820.0,Sat Nov 23 22:56:02 +0000 2019,@RaginCajunsFB Keep it up defense,Dustin ohara,ohara_dustin,2072.0,3393.0,124245.0,California usa,ragincajunsfb keep defense
1.19837e+18,2588725777.0,Sat Nov 23 22:56:02 +0000 2019,best feeling,fєlαn ⚡️,andfelan44,417.0,445.0,17524.0,"Corpus Christi, TX",feeling
1.19837e+18,106459663.0,Sat Nov 23 22:56:02 +0000 2019,"Luke McCaffrey with the catchword the #Huskers.  

Matt Davison said before the game that we’d probably see some pe… https://t.co/jVPSuuZbnz",Nate Clouse,NateClouse,30547.0,4121.0,7992.0,"Lincoln, NE",mccaffrey catchword huskers davison said game probably see
1.19837e+18,2690335482.0,Sat Nov 23 22:56:02 +0000 2019,@defjam Nicki had the delivery but Hov...that nigga Hov😂,🐉avin,DAVINci_901,3084.0,2591.0,59908.0,901〽️,defjam nicki delivery hov nigga
